Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"An integrated Shannon entropy and TOPSIS for product design concept evaluation based on bijective soft set","Journal of Intelligent Manufacturing","","30","4","10.1007/s10845-017-1346-y","Varun TiwariPrashant Kumar JainPuneet Tandon","2019","http://link.springer.com/article/10.1007/s10845-017-1346-y","Article"
"Moderated Information Sets","Advances in Neural Networks – ISNN 2019","","","","10.1007/978-3-030-22796-8_44","Manish AggarwalMadasu Hanmandlu","2019","http://link.springer.com/chapter/10.1007/978-3-030-22796-8_44","Chapter"
"Aggregation operators on cubic linguistic hesitant fuzzy numbers and their application in group decision-making","Granular Computing","","","","10.1007/s41066-019-00188-0","Aliya FahmiSaleem AbdullahFazli Amin","2019","http://link.springer.com/article/10.1007/s41066-019-00188-0","Article"
"Automated Prediction of Relevant Key Performance Indicators for Organizations","Business Information Systems","","","","10.1007/978-3-030-20485-3_22","Ünal AksuDennis M. M. SchunselaarHajo A. Reijers","2019","http://link.springer.com/chapter/10.1007/978-3-030-20485-3_22","Chapter"
"Criteria Ranking Based on Volunteer Selection Using Fuzzy Delphi Method","Intelligent and Interactive Computing","","","","10.1007/978-981-13-6031-2_41","Nurulhasanah MazlanSharifah Sakinah Syed AhmadMassila Kamalrudin","2019","http://link.springer.com/chapter/10.1007/978-981-13-6031-2_41","Chapter"
"General Modeling Principles","The Science of Baseball","","","","10.1007/978-3-030-03032-2_12","A. Terry Bahill","2019","http://link.springer.com/chapter/10.1007/978-3-030-03032-2_12","Chapter"
"Identifying and bridging the attitude-behavior gap in sustainable transportation adoption","Journal of Ambient Intelligence and Humanized Computing","","10","9","10.1007/s12652-019-01405-z","Syed Waqar HaiderGuijun ZhuangShahid Ali","2019","http://link.springer.com/article/10.1007/s12652-019-01405-z","Article"
"Emergency department resource optimisation for improved performance: a review","Journal of Industrial Engineering International","","15","1","10.1007/s40092-019-00335-x","Kazi Badrul AhsanM. R. AlamDoug Gordon MorelM. A. Karim","2019","http://link.springer.com/article/10.1007/s40092-019-00335-x","Article"
"A chance-constrained portfolio selection model with random-rough variables","Neural Computing and Applications","","31","2","10.1007/s00521-017-3014-8","Madjid TavanaRashed Khanjani ShirazDebora Di Caprio","2019","http://link.springer.com/article/10.1007/s00521-017-3014-8","Article"
"Humanitarian Supply Chain Management: Extended Literature Review","Industrial Engineering in the Big Data Era","","","","10.1007/978-3-030-03317-0_36","Busra Gulnihan DasciogluOzalp VayvayZeynep Tugce Kalender","2019","http://link.springer.com/chapter/10.1007/978-3-030-03317-0_36","Chapter"
"Planning, implementation and operation of a personalized patient management system for subjects with first suspect of cancer (OnkoNetwork): system description based on a qualitative study","BMC Health Services Research","","19","1","10.1186/s12913-019-3957-9","János G. PitterMarcell CsanádiAnnamária SzigetiGábor LukácsÁrpád KovácsMariann MoizsImre RepaAntal ZemplényiThomas CzypionkaMarkus KrausMaureen P. M. H. Rutten-van MölkenZoltán Kaló","2019","http://link.springer.com/article/10.1186/s12913-019-3957-9","Article"
"Fuzzy Modeling of Customized Solutions for Corporate Performance Assessment","Eurasian Business Perspectives","","","","10.1007/978-3-030-11872-3_17","Marius PîslaruSilvia AvasilcăiLidia Elena Alexa","2019","http://link.springer.com/chapter/10.1007/978-3-030-11872-3_17","Chapter"
"Fundamentals and Advances in 3D Face Recognition","Biometric-Based Physical and Cybersecurity Systems","","","","10.1007/978-3-319-98734-7_5","Soodamani RamalingamAruna ShenoyNguyen Trong Viet","2019","http://link.springer.com/chapter/10.1007/978-3-319-98734-7_5","Chapter"
"Levelized Function Cost: Economic Consideration for Design Concept Evaluation","Advances in Systematic Creativity","","","","10.1007/978-3-319-78075-7_16","Mariia KozlovaLeonid ChechurinNikolai Efimov-Soini","2019","http://link.springer.com/chapter/10.1007/978-3-319-78075-7_16","Chapter"
"Cross-efficiency evaluation in the presence of flexible measures with an application to healthcare systems","Health Care Management Science","","22","3","10.1007/s10729-019-09478-0","Sepideh AbolghasemMehdi TolooSantiago Amézquita","2019","http://link.springer.com/article/10.1007/s10729-019-09478-0","Article"
"A user-centered side silhouette generation system for sedan cars based on shape templates","Optimization and Engineering","","20","3","10.1007/s11081-018-9410-9","Erkan GunpinarSalih Ertug OvurSerkan Gunpinar","2019","http://link.springer.com/article/10.1007/s11081-018-9410-9","Article"
"Distinguishing investment changes in metro construction project based on a factor space algorithm","Cluster Computing","","22","4","10.1007/s10586-018-2164-5","Dong WangJingkuang LiuYujing Chen","2019","http://link.springer.com/article/10.1007/s10586-018-2164-5","Article"
"A new approach of utility function based on fractional Gini aggregation operator for intelligent access web selection","SN Applied Sciences","","1","9","10.1007/s42452-019-1003-5","Rabha W. Ibrahim","2019","http://link.springer.com/article/10.1007/s42452-019-1003-5","Article"
"Narrow Metric Semi-linear Space of Intuitionistic Fuzzy Numbers: Application to AIDS Model","International Journal of Fuzzy Systems","","21","6","10.1007/s40815-019-00649-3","Nguyen Dinh PhuAli AhmadianNguyen Nhut HungSoheil SalahshourNorazak Senu","2019","http://link.springer.com/article/10.1007/s40815-019-00649-3","Article"
"The Advent of the Internet and Online Reverse Auctions","The Evolution of Electronic Procurement","","","","10.1007/978-3-319-93985-8_4","Tobias Schoenherr","2019","http://link.springer.com/chapter/10.1007/978-3-319-93985-8_4","Chapter"
"Reduction in ping-pong effect in heterogeneous networks using fuzzy logic","Soft Computing","","23","1","10.1007/s00500-018-3246-2","Bushra NaeemRazali NgahSiti Z. Mohd Hashim","2019","http://link.springer.com/article/10.1007/s00500-018-3246-2","Article"
"Hardware/Software Self-adaptation in CPS: The CERBERO Project Approach","Embedded Computer Systems: Architectures, Modeling, and Simulation","","","","10.1007/978-3-030-27562-4_30","Francesca PalumboTiziana FanniCarlo SauAlfonso RodríguezDaniel MadroñalKarol DesnosAntoine MorvanMaxime PelcatClaudio RubattuRaquel LazcanoLuigi RaffoEduardo de la TorreEduardo JuárezCésar SanzPablo Sánchez de Rojas","2019","http://link.springer.com/chapter/10.1007/978-3-030-27562-4_30","Chapter"
"On the search for industry-relevant regression testing research","Empirical Software Engineering","","24","4","10.1007/s10664-018-9670-1","Nauman bin AliEmelie EngströmMasoumeh TaromiradMohammad Reza MousaviNasir Mehmood MinhasDaniel HelgessonSebastian KunzeMahsa Varshosaz","2019","http://link.springer.com/article/10.1007/s10664-018-9670-1","Article"
"Traffic noise exposure of high-rise residential buildings in urban area","Environmental Science and Pollution Research","","26","9","10.1007/s11356-019-04640-1","Jie WuChao ZouShaohua HeXiaolong SunXiaoxia WangQuansheng Yan","2019","http://link.springer.com/article/10.1007/s11356-019-04640-1","Article"
"Deviation Degree: A Perspective on Score Functions in Hesitant Fuzzy Sets","International Journal of Fuzzy Systems","","21","7","10.1007/s40815-019-00722-x","Baoli WangJiye LiangJifang Pang","2019","http://link.springer.com/article/10.1007/s40815-019-00722-x","Article"
"Patient classification considering the risk of restenosis after coronary stent placement","Journal of Heuristics","","25","4 - 5","10.1007/s10732-018-9394-9","Halenur ŞahinSerhan DuranErtan YakıcıMahmut Şahin","2019","http://link.springer.com/article/10.1007/s10732-018-9394-9","Article"
"Stochastic Optimization Models for Risk-Based Reservoir Management*","Cybernetics and Systems Analysis","","55","1","10.1007/s10559-019-00112-z","Yu. ErmolievT. ErmolievaT. KahilM. ObersteinerV. GorbachukP. Knopov","2019","http://link.springer.com/article/10.1007/s10559-019-00112-z","Article"
"Study and Improvement of the FMECA in a Production Way","Advanced Intelligent Systems for Sustainable Development (AI2SD’2018)","","","","10.1007/978-3-030-12065-8_27","Ilyas MzouguiZoubir El Felsoufi","2019","http://link.springer.com/chapter/10.1007/978-3-030-12065-8_27","Chapter"
"Rough set approach to non-cooperative continuous differential games","Granular Computing","","","","10.1007/s41066-019-00179-1","M. G. BrikaaZhoushun ZhengEl-Saeed Ammar","2019","http://link.springer.com/article/10.1007/s41066-019-00179-1","Article"
"Key Factors Affecting Farmers’ Choice of Corn Reduction under the China’s New Agriculture Policy in the ‘Liandaowan’ Areas, Northeast China","Chinese Geographical Science","","29","6","10.1007/s11769-019-1078-3","Shiwei LiuPingyu ZhangWenxin LiuXiuli He","2019","http://link.springer.com/article/10.1007/s11769-019-1078-3","Article"
"Kirsch’s, and everyone’s, bind: How to build models for the wild?","Cognitive Processing","","20","2","10.1007/s10339-019-00914-1","Konstantinos Katsikopoulos","2019","http://link.springer.com/article/10.1007/s10339-019-00914-1","Article"
"Why Is It Worth It to Expand Your Set of Objectives? Impacts from Behavioral Decision Analysis in Action","Group Decision and Negotiation: Behavior, Models, and Support","","","","10.1007/978-3-030-21711-2_8","Valentina Ferretti","2019","http://link.springer.com/chapter/10.1007/978-3-030-21711-2_8","Chapter"
"A Comparison Between MADM Methods and Utility Functions in the Network Selection Context","Mobile, Secure, and Programmable Networking","","","","10.1007/978-3-030-22885-9_18","Mouad MansouriCherkaoui Leghris","2019","http://link.springer.com/chapter/10.1007/978-3-030-22885-9_18","Chapter"
"Introduction to Fuzzy Set Theory","Fuzzy Geometric Programming Techniques and Applications","","","","10.1007/978-981-13-5823-4_3","Sahidul IslamWasim Akram Mandal","2019","http://link.springer.com/chapter/10.1007/978-981-13-5823-4_3","Chapter"
"Games with incomplete information and uncertain payoff: from the perspective of uncertainty theory","Soft Computing","","23","24","10.1007/s00500-019-03906-7","Yuchen LiZaoli Yang","2019","http://link.springer.com/article/10.1007/s00500-019-03906-7","Article"
"Different Strategies for Different Channels: Influencing Behaviors in Product Return Policies for Consumer Goods","Organizing for Digital Innovation","","","","10.1007/978-3-319-90500-6_19","Ferdinando PennarolaLeonardo CaporarelloMassimo Magni","2019","http://link.springer.com/chapter/10.1007/978-3-319-90500-6_19","Chapter"
"Examining Engagement and Emotions in Financial Simulation Games","Effective Investments on Capital Markets","","","","10.1007/978-3-030-21274-2_23","Konrad BiercewiczJarosław DudaMariusz Borawski","2019","http://link.springer.com/chapter/10.1007/978-3-030-21274-2_23","Chapter"
"RFSMPF: Rank based forwarder selection in MCAST with fuzzy optimized path formation in wireless mesh network","Wireless Networks","","25","7","10.1007/s11276-019-02091-7","S. SeethaJohn Francis Sharmila AnandE. Grace Mary Kanaga","2019","http://link.springer.com/article/10.1007/s11276-019-02091-7","Article"
"Reliable, Resilient, and Sustainable Water Management in Different Water Use Sectors","Water Conservation Science and Engineering","","4","2 - 3","10.1007/s41101-019-00073-6","Safieh JavadinejadKaveh Ostad-Ali-AskariVijay P. SinghMohammad Shayannejad","2019","http://link.springer.com/article/10.1007/s41101-019-00073-6","Article"
"Optimization of site selection for construction and demolition waste recycling plant using genetic algorithm","Neural Computing and Applications","","31","1","10.1007/s00521-018-3730-8","Jingkuang LiuYanqing XiaoDong WangYongshi Pang","2019","http://link.springer.com/article/10.1007/s00521-018-3730-8","Article"
"Supplier ratings and dynamic sourcing strategies to mitigate supply disruption risks","DECISION","","46","1","10.1007/s40622-019-00204-x","Preetam BasuSoumita GhoshMilan Kumar","2019","http://link.springer.com/article/10.1007/s40622-019-00204-x","Article"
"Ambiguity Measures for Preference-Based Decision Viewpoints","Integrated Uncertainty in Knowledge Modelling and Decision Making","","","","10.1007/978-3-030-14815-7_4","Camilo FrancoJ. Tinguaro RodríguezJavier MonteroDaniel GómezRonald R. Yager","2019","http://link.springer.com/chapter/10.1007/978-3-030-14815-7_4","Chapter"
"Controlled showering optimization algorithm: an intelligent tool for decision making in global optimization","Computational and Mathematical Organization Theory","","25","2","10.1007/s10588-019-09293-6","Javaid AliMuhammad SaeedMuhammad Farhan TabassamShaukat Iqbal","2019","http://link.springer.com/article/10.1007/s10588-019-09293-6","Article"
"Assessing structural uncertainty caused by different weighting methods on the Standardized Drought Vulnerability Index (SDVI)","Stochastic Environmental Research and Risk Assessment","","33","2","10.1007/s00477-019-01648-4","Demetrios E. TsesmelisPanagiotis D. OikonomouConstantina G. VasilakouNikolaos A. SkondrasVassilia FassouliStavros G. AlexandrisNeil S. GriggChristos A. Karavitis","2019","http://link.springer.com/article/10.1007/s00477-019-01648-4","Article"
"Practical Reasoning in the Deliberations of an Intelligent Autonomous Agent","Blended Cognition","","","","10.1007/978-3-030-03104-6_3","Douglas Walton","2019","http://link.springer.com/chapter/10.1007/978-3-030-03104-6_3","Chapter"
"Issues in the Design of Discrete Choice Experiments","The Patient - Patient-Centered Outcomes Research","","12","3","10.1007/s40271-018-0346-0","Richard NormanBenjamin M. CraigPaul HansenMarcel F. JonkerJohn RoseDeborah J. StreetBrendan Mulhern","2019","http://link.springer.com/article/10.1007/s40271-018-0346-0","Article"
"An Efficient Application of Goal Programming to Tackle Multiobjective Problems with Recurring Fitness Landscapes","Operations Research and Enterprise Systems","","","","10.1007/978-3-030-16035-7_8","Rodrigo Lankaites PinheiroDario Landa-SilvaWasakorn LaesanklangAdemir Aparecido Constantino","2019","http://link.springer.com/chapter/10.1007/978-3-030-16035-7_8","Chapter"
"Human resource management: new approach to nurse scheduling by considering human error","International Journal of System Assurance Engineering and Management","","10","6","10.1007/s13198-019-00893-8","Peyman Kiani NahandMahdi HamidMahdi BastanAli Mollajan","2019","http://link.springer.com/article/10.1007/s13198-019-00893-8","Article"
"Advances and prospects in the field of waste management","Environmental Science and Pollution Research","","26","35","10.1007/s11356-019-06585-x","Konstantinos MoustakasMaria Loizidou","2019","http://link.springer.com/article/10.1007/s11356-019-06585-x","Article"
"Are insurance balance sheets carbon-neutral? Harnessing asset pricing for climate change policy†","The Geneva Papers on Risk and Insurance - Issues and Practice","","44","4","10.1057/s41288-019-00142-w","Alexander BraunSebastian UtzJiahua Xu","2019","http://link.springer.com/article/10.1057/s41288-019-00142-w","Article"
